111	1.49963e-08	1	17	18	10	0	0	0	1.04043e+08	1.08612e+08	3.34211	1.72491e-06	0
113	1.56411e-08	1	26	18	2	3	0	0	1.04043e+08	1.08612e+08	3.34211	1.75065e-06	0
116	1.60862e-08	1	26	18	2	3	0	0	1.04043e+08	1.08612e+08	3.34211	1.80214e-06	0
117	1.63799e-08	1	21	10	0	4	0	0	1.04043e+08	1.08612e+08	3.34211	1.80214e-06	0
123	1.76337e-08	1	24	11	3	1	0	0	1.04043e+08	1.08612e+08	3.34211	1.93087e-06	0
125	1.79228e-08	1	6	8	4	0	0	0	1.04043e+08	1.08612e+08	3.34211	1.95661e-06	0
128	1.8522e-08	1	21	10	2	1	0	0	1.04043e+08	1.08612e+08	3.34212	2.0081e-06	0
131	1.91649e-08	1	10	17	1	7	0	0	1.04042e+08	1.08612e+08	3.34212	2.05959e-06	0
135	1.98887e-08	1	26	28	4	5	0	0	1.04042e+08	1.08612e+08	3.34212	2.13683e-06	0
137	2.01668e-08	1	21	10	2	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.16257e-06	0
138	2.05902e-08	1	24	11	3	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.16257e-06	0
140	2.08417e-08	1	11	4	0	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.18832e-06	0
141	2.11794e-08	1	21	10	2	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.18832e-06	0
143	2.17139e-08	1	17	11	1	4	0	0	1.04042e+08	1.08612e+08	3.34212	2.21406e-06	0
144	2.19056e-08	1	13	11	3	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.21406e-06	0
145	2.19256e-08	1	28	20	4	3	0	0	1.04042e+08	1.08612e+08	3.34212	2.21406e-06	0
148	2.33843e-08	1	24	3	1	0	0	0	1.04042e+08	1.08612e+08	3.34212	2.26555e-06	0
149	2.35844e-08	1	23	22	0	10	0	0	1.04042e+08	1.08612e+08	3.34212	2.26555e-06	0
150	2.3832e-08	1	24	11	3	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.26555e-06	0
152	2.45267e-08	1	6	8	4	0	0	0	1.04042e+08	1.08612e+08	3.34212	2.2913e-06	0
154	2.50836e-08	1	24	11	3	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.31704e-06	0
155	2.52842e-08	1	22	3	1	0	0	0	1.04042e+08	1.08612e+08	3.34212	2.31704e-06	0
158	2.61011e-08	1	17	18	10	0	0	0	1.04042e+08	1.08612e+08	3.34212	2.36853e-06	0
160	2.62982e-08	1	10	17	1	7	0	0	1.04042e+08	1.08612e+08	3.34212	2.39428e-06	0
161	2.6738e-08	1	23	22	0	10	0	0	1.04042e+08	1.08612e+08	3.34212	2.39428e-06	0
163	2.69176e-08	1	6	8	0	3	0	0	1.04042e+08	1.08612e+08	3.34212	2.42002e-06	0
167	2.72045e-08	1	22	3	1	0	0	0	1.04042e+08	1.08612e+08	3.34212	2.49726e-06	0
170	2.79493e-08	1	24	11	3	1	0	0	1.04042e+08	1.08612e+08	3.34212	2.54875e-06	0
173	2.8361e-08	1	17	11	1	4	0	0	1.04042e+08	1.08611e+08	3.34212	2.60024e-06	0
176	2.87221e-08	1	26	18	2	3	0	0	1.04042e+08	1.08611e+08	3.34212	2.65173e-06	0
180	2.95667e-08	1	10	17	1	7	0	0	1.04042e+08	1.08611e+08	3.34212	2.72896e-06	0
181	2.99978e-08	1	26	18	2	3	0	0	1.04042e+08	1.08611e+08	3.34212	2.72896e-06	0
183	3.06215e-08	1	21	10	0	4	0	0	1.04042e+08	1.08611e+08	3.34212	2.75471e-06	0
185	3.09265e-08	1	17	11	1	4	0	0	1.04042e+08	1.08611e+08	3.34213	2.78045e-06	0
187	3.09408e-08	1	22	3	1	0	0	0	1.04042e+08	1.08611e+08	3.34213	2.8062e-06	0
188	3.10299e-08	1	23	22	0	10	0	0	1.04042e+08	1.08611e+08	3.34213	2.8062e-06	0
205	3.38954e-08	1	23	22	0	10	0	0	1.04042e+08	1.08611e+08	3.34213	3.21812e-06	0
207	3.44999e-08	1	6	8	0	3	0	0	1.04042e+08	1.08611e+08	3.34213	3.24387e-06	0
209	3.4849e-08	1	17	18	10	0	0	0	1.04042e+08	1.08611e+08	3.34213	3.26961e-06	0
212	3.55161e-08	1	17	18	10	0	0	0	1.04042e+08	1.08611e+08	3.34213	3.3211e-06	0
213	3.56167e-08	1	10	17	1	7	0	0	1.04042e+08	1.08611e+08	3.34213	3.3211e-06	0
214	3.56281e-08	1	24	11	3	1	0	0	1.04042e+08	1.08611e+08	3.34213	3.3211e-06	0
215	3.60531e-08	1	21	10	0	4	0	0	1.04042e+08	1.08611e+08	3.34213	3.3211e-06	0
216	3.60786e-08	1	13	11	3	1	0	0	1.04042e+08	1.08611e+08	3.34213	3.3211e-06	0
219	3.61599e-08	1	24	3	1	0	0	0	1.04042e+08	1.08611e+08	3.34213	3.37259e-06	0
220	3.63224e-08	1	22	3	1	0	0	0	1.04042e+08	1.08611e+08	3.34213	3.37259e-06	0
222	3.63582e-08	1	21	10	2	1	0	0	1.04042e+08	1.08611e+08	3.34213	3.39834e-06	0
223	3.65689e-08	1	24	11	3	1	0	0	1.04042e+08	1.08611e+08	3.34213	3.39834e-06	0
233	3.83853e-08	1	21	10	2	1	0	0	1.04042e+08	1.08611e+08	3.34214	3.63005e-06	0
234	3.84868e-08	1	6	8	4	0	0	0	1.04042e+08	1.08611e+08	3.34214	3.63005e-06	0
235	3.86635e-08	1	11	4	0	1	0	0	1.04042e+08	1.08611e+08	3.34214	3.63005e-06	0
236	3.8946e-08	1	10	17	1	7	0	0	1.04042e+08	1.08611e+08	3.34214	3.63005e-06	0
241	3.9391e-08	1	26	28	4	5	0	0	1.04042e+08	1.08611e+08	3.34214	3.73303e-06	0
243	3.95615e-08	1	24	11	3	1	0	0	1.04042e+08	1.08611e+08	3.34214	3.75877e-06	0
246	3.97615e-08	1	21	10	0	4	0	0	1.04042e+08	1.08611e+08	3.34214	3.81026e-06	0
248	4.02247e-08	1	29	13	5	1	0	0	1.04042e+08	1.08611e+08	3.34214	3.83601e-06	0
252	4.10676e-08	1	24	11	3	1	0	0	1.04042e+08	1.08611e+08	3.34214	3.91324e-06	0
253	4.11084e-08	1	22	3	1	0	0	0	1.04042e+08	1.08611e+08	3.34214	3.91324e-06	0
259	4.18786e-08	1	24	11	3	1	0	0	1.04042e+08	1.08611e+08	3.34214	4.04197e-06	0
261	4.23125e-08	1	17	11	1	4	0	0	1.04042e+08	1.0861e+08	3.34214	4.06771e-06	0
264	4.24686e-08	1	13	11	3	1	0	0	1.04042e+08	1.0861e+08	3.34214	4.1192e-06	0
267	4.29868e-08	1	6	8	0	3	0	0	1.04042e+08	1.0861e+08	3.34214	4.1707e-06	0
274	4.4464e-08	1	22	3	1	0	0	0	1.04042e+08	1.0861e+08	3.34214	4.32517e-06	0
276	4.47889e-08	1	29	13	5	1	0	0	1.04042e+08	1.0861e+08	3.34214	4.35091e-06	0
277	4.4789e-08	1	24	3	1	0	0	0	1.04042e+08	1.0861e+08	3.34214	4.35091e-06	0
278	4.48818e-08	1	17	11	1	4	0	0	1.04042e+08	1.0861e+08	3.34214	4.35091e-06	0
282	4.56148e-08	1	23	22	0	10	0	0	1.04042e+08	1.0861e+08	3.34215	4.42815e-06	0
283	4.57908e-08	1	26	18	2	3	0	0	1.04042e+08	1.0861e+08	3.34215	4.42815e-06	0
285	4.60865e-08	1	28	20	4	3	0	0	1.04041e+08	1.0861e+08	3.34215	4.45389e-06	0
290	4.68232e-08	1	28	20	4	3	0	0	1.04041e+08	1.0861e+08	3.34215	4.55687e-06	0
291	4.70959e-08	1	11	4	0	1	0	0	1.04041e+08	1.0861e+08	3.34215	4.55687e-06	0
292	4.71388e-08	1	23	22	0	10	0	0	1.04041e+08	1.0861e+08	3.34215	4.55687e-06	0
296	4.77702e-08	1	6	8	0	3	0	0	1.04041e+08	1.0861e+08	3.34215	4.63411e-06	0
297	4.77725e-08	1	24	3	1	0	0	0	1.04041e+08	1.0861e+08	3.34215	4.63411e-06	0
298	4.78701e-08	1	10	17	1	7	0	0	1.04041e+08	1.0861e+08	3.34215	4.63411e-06	0
304	4.96508e-08	1	13	11	3	1	0	0	1.04041e+08	1.0861e+08	3.34215	4.76284e-06	0
308	5.04411e-08	1	24	3	1	0	0	0	1.04041e+08	1.0861e+08	3.34215	4.84007e-06	0
309	5.06032e-08	1	13	11	3	1	0	0	1.04041e+08	1.0861e+08	3.34215	4.84007e-06	0
314	5.11344e-08	1	10	17	1	7	0	0	1.04041e+08	1.0861e+08	3.34215	4.94306e-06	0
317	5.12772e-08	1	21	10	2	1	0	0	1.04041e+08	1.0861e+08	3.34215	4.99455e-06	0
318	5.15678e-08	1	6	8	0	3	0	0	1.04041e+08	1.0861e+08	3.34215	4.99455e-06	0
320	5.17384e-08	1	21	10	2	1	0	0	1.04041e+08	1.0861e+08	3.34215	5.02029e-06	0
323	5.20524e-08	1	17	18	10	0	0	0	1.04041e+08	1.0861e+08	3.34215	5.07178e-06	0
324	5.20785e-08	1	6	8	0	3	0	0	1.04041e+08	1.0861e+08	3.34215	5.07178e-06	0
329	5.27224e-08	1	21	10	2	1	0	0	1.04041e+08	1.0861e+08	3.34215	5.17476e-06	0
330	5.2923e-08	1	10	17	1	7	0	0	1.04041e+08	1.0861e+08	3.34215	5.17477e-06	0
331	5.29546e-08	1	24	11	3	1	0	0	1.04041e+08	1.0861e+08	3.34215	5.17477e-06	0
341	5.49968e-08	1	26	18	2	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.40647e-06	0
349	5.63811e-08	1	28	20	4	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.58669e-06	0
351	5.65848e-08	1	6	8	0	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.61244e-06	0
355	5.71209e-08	1	24	3	1	0	0	0	1.04041e+08	1.08609e+08	3.34216	5.68967e-06	0
356	5.73253e-08	1	10	17	1	7	0	0	1.04041e+08	1.08609e+08	3.34216	5.68967e-06	0
357	5.74016e-08	1	21	10	2	1	0	0	1.04041e+08	1.08609e+08	3.34216	5.68967e-06	0
359	5.80707e-08	1	10	17	1	7	0	0	1.04041e+08	1.08609e+08	3.34216	5.71542e-06	0
360	5.82118e-08	1	6	8	0	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.71542e-06	0
364	5.88362e-08	1	6	8	0	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.79266e-06	0
369	5.93591e-08	1	24	3	1	0	0	0	1.04041e+08	1.08609e+08	3.34216	5.89564e-06	0
370	5.94558e-08	1	22	3	1	0	0	0	1.04041e+08	1.08609e+08	3.34216	5.89564e-06	0
373	5.97124e-08	1	24	3	1	0	0	0	1.04041e+08	1.08609e+08	3.34216	5.94713e-06	0
374	5.97695e-08	1	28	20	4	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.94713e-06	0
377	6.01432e-08	1	10	17	1	7	0	0	1.04041e+08	1.08609e+08	3.34216	5.99862e-06	0
378	6.02056e-08	1	13	11	3	1	0	0	1.04041e+08	1.08609e+08	3.34216	5.99862e-06	0
379	6.02468e-08	1	23	22	0	10	0	0	1.04041e+08	1.08609e+08	3.34216	5.99862e-06	0
380	6.04084e-08	1	26	18	2	3	0	0	1.04041e+08	1.08609e+08	3.34216	5.99862e-06	0
382	6.08818e-08	1	21	10	0	4	0	0	1.04041e+08	1.08609e+08	3.34216	6.02437e-06	0
383	6.1908e-08	1	29	13	5	1	0	0	1.04041e+08	1.08609e+08	3.34216	6.02437e-06	0
387	6.28811e-08	1	11	4	0	1	0	0	1.04041e+08	1.08609e+08	3.34217	6.1016e-06	0
388	6.29909e-08	1	6	8	0	3	0	0	1.04041e+08	1.08609e+08	3.34217	6.1016e-06	0
389	6.30315e-08	1	17	11	1	4	0	0	1.04041e+08	1.08609e+08	3.34217	6.1016e-06	0
395	6.38075e-08	1	21	10	2	1	0	0	1.04041e+08	1.08609e+08	3.34217	6.23033e-06	0
397	6.40206e-08	1	6	8	4	0	0	0	1.04041e+08	1.08609e+08	3.34217	6.25608e-06	0
400	6.41882e-08	1	28	20	4	3	0	0	1.04041e+08	1.08609e+08	3.34217	6.30757e-06	0
404	6.48204e-08	1	22	3	1	0	0	0	1.04041e+08	1.08609e+08	3.34217	6.38481e-06	0
408	6.54491e-08	1	21	10	2	1	0	0	1.04041e+08	1.08609e+08	3.34217	6.46204e-06	0
411	6.58671e-08	1	21	10	0	4	0	0	1.04041e+08	1.08609e+08	3.34217	6.51353e-06	0
413	6.66375e-08	1	6	8	4	0	0	0	1.04041e+08	1.08609e+08	3.34217	6.53928e-06	0
415	6.68816e-08	1	24	3	1	0	0	0	1.04041e+08	1.08609e+08	3.34217	6.56503e-06	0
417	6.71319e-08	1	26	28	4	5	0	0	1.04041e+08	1.08609e+08	3.34217	6.59077e-06	0
419	6.73342e-08	1	29	13	5	1	0	0	1.04041e+08	1.08609e+08	3.34217	6.61652e-06	0
421	6.80904e-08	1	21	10	2	1	0	0	1.04041e+08	1.08609e+08	3.34217	6.64226e-06	0
422	6.81986e-08	1	23	22	0	10	0	0	1.04041e+08	1.08609e+08	3.34217	6.64226e-06	0
425	6.8289e-08	1	24	11	3	1	0	0	1.04041e+08	1.08609e+08	3.34217	6.69376e-06	0
427	6.83339e-08	1	23	22	0	10	0	0	1.04041e+08	1.08609e+08	3.34217	6.7195e-06	0
431	6.94072e-08	1	23	22	0	10	0	0	1.04041e+08	1.08608e+08	3.34217	6.79674e-06	0
432	6.96306e-08	1	24	3	1	0	0	0	1.04041e+08	1.08608e+08	3.34217	6.79674e-06	0
433	6.97185e-08	1	11	4	0	1	0	0	1.04041e+08	1.08608e+08	3.34217	6.79674e-06	0
435	6.99088e-08	1	6	8	4	0	0	0	1.0404e+08	1.08608e+08	3.34217	6.82248e-06	0
438	7.06312e-08	1	26	18	2	3	0	0	1.0404e+08	1.08608e+08	3.34217	6.87397e-06	0
440	7.07805e-08	1	21	10	2	1	0	0	1.0404e+08	1.08608e+08	3.34217	6.89972e-06	0
441	7.11213e-08	1	26	18	2	3	0	0	1.0404e+08	1.08608e+08	3.34217	6.89972e-06	0
448	7.29318e-08	1	26	28	4	5	0	0	1.0404e+08	1.08608e+08	3.34218	7.05419e-06	0
450	7.35835e-08	1	22	3	1	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.07994e-06	0
451	7.38087e-08	1	17	11	1	4	0	0	1.0404e+08	1.08608e+08	3.34218	7.07994e-06	0
453	7.41104e-08	1	17	11	1	4	0	0	1.0404e+08	1.08608e+08	3.34218	7.10569e-06	0
458	7.4448e-08	1	22	3	1	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.20867e-06	0
459	7.44513e-08	1	11	4	0	1	0	0	1.0404e+08	1.08608e+08	3.34218	7.20867e-06	0
463	7.53312e-08	1	21	10	0	4	0	0	1.0404e+08	1.08608e+08	3.34218	7.28591e-06	0
466	7.56697e-08	1	23	22	0	10	0	0	1.0404e+08	1.08608e+08	3.34218	7.3374e-06	0
468	7.6085e-08	1	23	22	0	10	0	0	1.0404e+08	1.08608e+08	3.34218	7.36314e-06	0
469	7.60928e-08	1	26	18	2	3	0	0	1.0404e+08	1.08608e+08	3.34218	7.36314e-06	0
472	7.63947e-08	1	13	11	3	1	0	0	1.0404e+08	1.08608e+08	3.34218	7.41463e-06	0
474	7.67434e-08	1	29	13	5	1	0	0	1.0404e+08	1.08608e+08	3.34218	7.44038e-06	0
478	7.75822e-08	1	11	4	0	1	0	0	1.0404e+08	1.08608e+08	3.34218	7.51762e-06	0
480	7.77319e-08	1	24	3	1	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.54336e-06	0
482	7.79452e-08	1	6	8	4	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.56911e-06	0
486	7.87099e-08	1	17	18	10	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.64635e-06	0
487	7.94861e-08	1	24	3	1	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.64635e-06	0
488	7.9589e-08	1	24	3	1	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.64635e-06	0
490	8.00616e-08	1	17	18	10	0	0	0	1.0404e+08	1.08608e+08	3.34218	7.67209e-06	0
494	8.08136e-08	1	26	28	4	5	0	0	1.0404e+08	1.08608e+08	3.34218	7.74933e-06	0
495	8.08874e-08	1	24	11	3	1	0	0	1.0404e+08	1.08608e+08	3.34218	7.74933e-06	0
502	8.24846e-08	1	17	18	10	0	0	0	1.0404e+08	1.08608e+08	3.34219	7.90381e-06	0
504	8.29995e-08	1	11	4	0	1	0	0	1.0404e+08	1.08608e+08	3.34219	7.92955e-06	0
506	8.32526e-08	1	6	8	0	3	0	0	1.0404e+08	1.08608e+08	3.34219	7.9553e-06	0
510	8.3487e-08	1	21	10	0	4	0	0	1.0404e+08	1.08608e+08	3.34219	8.03253e-06	0
513	8.43714e-08	1	26	18	2	3	0	0	1.0404e+08	1.08608e+08	3.34219	8.08403e-06	0
514	8.46162e-08	1	6	8	4	0	0	0	1.0404e+08	1.08608e+08	3.34219	8.08403e-06	0
515	8.47265e-08	1	17	18	10	0	0	0	1.0404e+08	1.08608e+08	3.34219	8.08403e-06	0
517	8.48095e-08	1	24	3	1	0	0	0	1.0404e+08	1.08608e+08	3.34219	8.10977e-06	0
518	8.48353e-08	1	10	17	1	7	0	0	1.0404e+08	1.08608e+08	3.34219	8.10977e-06	0
520	8.52181e-08	1	13	11	3	1	0	0	1.0404e+08	1.08608e+08	3.34219	8.13552e-06	0
522	8.56491e-08	1	13	11	3	1	0	0	1.0404e+08	1.08608e+08	3.34219	8.16127e-06	0
524	8.57134e-08	1	17	11	1	4	0	0	1.0404e+08	1.08607e+08	3.34219	8.18701e-06	0
526	8.57705e-08	1	28	20	4	3	0	0	1.0404e+08	1.08607e+08	3.34219	8.21276e-06	0
527	8.59818e-08	1	28	20	4	3	0	0	1.0404e+08	1.08607e+08	3.34219	8.21276e-06	0
528	8.64839e-08	1	6	8	0	3	0	0	1.0404e+08	1.08607e+08	3.34219	8.21276e-06	0
530	8.67904e-08	1	21	10	2	1	0	0	1.0404e+08	1.08607e+08	3.34219	8.2385e-06	0
535	8.7213e-08	1	26	28	4	5	0	0	1.0404e+08	1.08607e+08	3.34219	8.34149e-06	0
540	8.85111e-08	1	24	3	1	0	0	0	1.0404e+08	1.08607e+08	3.34219	8.44447e-06	0
542	8.88481e-08	1	17	18	10	0	0	0	1.0404e+08	1.08607e+08	3.34219	8.47021e-06	0
543	8.88684e-08	1	21	10	0	4	0	0	1.0404e+08	1.08607e+08	3.34219	8.47021e-06	0
548	8.92019e-08	1	21	10	0	4	0	0	1.0404e+08	1.08607e+08	3.34219	8.5732e-06	0
549	8.93028e-08	1	26	18	2	3	0	0	1.0404e+08	1.08607e+08	3.34219	8.5732e-06	0
550	8.9361e-08	1	17	11	1	4	0	0	1.0404e+08	1.08607e+08	3.34219	8.5732e-06	0
552	8.95743e-08	1	17	11	1	4	0	0	1.0404e+08	1.08607e+08	3.34219	8.59894e-06	0
558	9.08057e-08	1	11	4	0	1	0	0	1.0404e+08	1.08607e+08	3.3422	8.72767e-06	0
563	9.16367e-08	1	28	20	4	3	0	0	1.0404e+08	1.08607e+08	3.3422	8.83066e-06	0
564	9.17085e-08	1	23	22	0	10	0	0	1.0404e+08	1.08607e+08	3.3422	8.83066e-06	0
565	9.17309e-08	1	23	22	0	10	0	0	1.0404e+08	1.08607e+08	3.3422	8.83066e-06	0
569	9.25562e-08	1	28	20	4	3	0	0	1.0404e+08	1.08607e+08	3.3422	8.90789e-06	0
572	9.29454e-08	1	28	20	4	3	0	0	1.0404e+08	1.08607e+08	3.3422	8.95939e-06	0
578	9.44108e-08	1	22	3	1	0	0	0	1.0404e+08	1.08607e+08	3.3422	9.08812e-06	0
580	9.45064e-08	1	22	3	1	0	0	0	1.0404e+08	1.08607e+08	3.3422	9.11386e-06	0
581	9.49706e-08	1	28	20	4	3	0	0	1.0404e+08	1.08607e+08	3.3422	9.11386e-06	0
584	9.57754e-08	1	17	18	10	0	0	0	1.0404e+08	1.08607e+08	3.3422	9.16535e-06	0
593	9.76068e-08	1	6	8	0	3	0	0	1.0404e+08	1.08607e+08	3.3422	9.37132e-06	0
596	9.79765e-08	1	24	11	3	1	0	0	1.04039e+08	1.08607e+08	3.3422	9.42281e-06	0
597	9.86013e-08	1	11	4	0	1	0	0	1.04039e+08	1.08607e+08	3.3422	9.42281e-06	0
603	9.91768e-08	1	22	3	1	0	0	0	1.04039e+08	1.08606e+08	3.3422	9.55154e-06	0
604	9.93439e-08	1	10	17	1	7	0	0	1.04039e+08	1.08606e+08	3.3422	9.55154e-06	0
605	9.94421e-08	1	6	8	0	3	0	0	1.04039e+08	1.08606e+08	3.3422	9.55154e-06	0
606	9.94457e-08	1	22	3	1	0	0	0	1.04039e+08	1.08606e+08	3.3422	9.55154e-06	0
607	9.94852e-08	1	26	18	2	3	0	0	1.04039e+08	1.08606e+08	3.3422	9.55154e-06	0
609	9.99981e-08	1	6	8	0	3	0	0	1.04039e+08	1.08606e+08	3.34221	9.57729e-06	0
614	1.01352e-07	1	24	3	1	0	0	0	1.04039e+08	1.08606e+08	3.34221	9.68027e-06	0
615	1.01532e-07	1	21	10	0	4	0	0	1.04039e+08	1.08606e+08	3.34221	9.68027e-06	0
617	1.02237e-07	1	26	18	2	3	0	0	1.04039e+08	1.08606e+08	3.34221	9.70601e-06	0
621	1.02533e-07	1	22	3	1	0	0	0	1.04039e+08	1.08606e+08	3.34221	9.78325e-06	0
622	1.02628e-07	1	29	13	5	1	0	0	1.04039e+08	1.08606e+08	3.34221	9.78325e-06	0
623	1.02923e-07	1	26	18	2	3	0	0	1.04039e+08	1.08606e+08	3.34221	9.78325e-06	0
624	1.02982e-07	1	22	3	1	0	0	0	1.04039e+08	1.08606e+08	3.34221	9.78325e-06	0
625	1.03032e-07	1	24	3	1	0	0	0	1.04039e+08	1.08606e+08	3.34221	9.78325e-06	0
626	1.03176e-07	1	10	17	1	7	0	0	1.04039e+08	1.08606e+08	3.34221	9.78325e-06	0
630	1.03837e-07	1	6	8	0	3	0	0	1.04039e+08	1.08606e+08	3.34221	9.86049e-06	0
631	1.03888e-07	1	13	11	3	1	0	0	1.04039e+08	1.08606e+08	3.34221	9.86049e-06	0
632	1.04388e-07	1	6	8	0	3	0	0	1.04039e+08	1.08606e+08	3.34221	9.86049e-06	0
634	1.05005e-07	1	24	3	1	0	0	0	1.04039e+08	1.08606e+08	3.34221	9.88624e-06	0
635	1.05196e-07	1	24	11	3	1	0	0	1.04039e+08	1.08606e+08	3.34221	9.88624e-06	0
636	1.05219e-07	1	6	8	4	0	0	0	1.04039e+08	1.08606e+08	3.34221	9.88624e-06	0
637	1.05285e-07	1	28	20	4	3	0	0	1.04039e+08	1.08606e+08	3.34221	9.88624e-06	0
638	1.05527e-07	1	10	17	1	7	0	0	1.04039e+08	1.08606e+08	3.34221	9.88624e-06	0
